id,name,description_sale,description_purchase,default_code,sale_ok,purchase_ok,type,procure_method,supply_method,list_price,cost_method,standard_price,categ_id/id,uom_id,uom_po_id,description,valuation,uos_id,uos_coeff,standard_price,list_price,qty_available
product.product_product_box042,"กล่องวงล้อ 16"" x 1.75  (ขนาด 520 x 1,078 มม.) เกรด M/M หนา 3",,,BOX042,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_box,ใบ,ใบ,,Real Time (automated),,,1,,
product.product_product_box043,"กล่องวงล้อ 20"" x 1.75  (ขนาด 534 x 1,397 มม.) เกรด M/M หนา 3",,,BOX043,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_box,ใบ,ใบ,,Real Time (automated),,,1,,
product.product_product_box044,"กล่องวงล้อ 24"" x 1.75",,,BOX044,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_box,ใบ,ใบ,,Real Time (automated),,,1,,
product.product_product_box045,"กล่องวงล้อ 26"" x 1.75",,,BOX045,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_box,ใบ,ใบ,,Real Time (automated),,,1,,
product.product_product_box046,"กล่องวงล้อ 26"" x 2"" 1/2",,,BOX046,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_box,ใบ,ใบ,,Real Time (automated),,,1,,
product.product_product_box047,กล่องใส่จานโซ่ เบอร์เล็ก,,,BOX047,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_box,ใบ,ใบ,,Real Time (automated),,,1,,
product.product_product_box048,กล่องใส่จานโซ่ เบอร์ใหญ่,,,BOX048,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_box,ใบ,ใบ,,Real Time (automated),,,1,,
product.product_product_box049,กล่องใส่ไฟ เฟสสัน 16V - 8W  (ตรา Pheasant),,,BOX049,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_box,ใบ,ใบ,,Real Time (automated),,,1,,
product.product_product_box050,"กล่องหุ้มโซ่ เบอร์เล็ก 24"" (ขนาด 578 x 395 x 133 มม.) มีสกรีน",,,BOX050,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_box,ใบ,ใบ,,Real Time (automated),,,1,,
product.product_product_box051,กล่องหุ้มโซ่เต็ม 26  (ขนาด 675 x 295 x 258 มม.) ไม่มีสกรีน,,,BOX051,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_box,ใบ,ใบ,,Real Time (automated),,,1,,
product.product_product_box052,"กล่องแอร์โร่เหลือง (มือสอง) (ส.16"" x ก.15"" x ย.22"")",,,BOX052,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_box,ใบ,ใบ,,Real Time (automated),,,1,,
product.product_product_fst001,ตาไก่ทองเหลือง 2x5,,,FST001,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst002,น๊อตเพลาหลัง 3/8  หนา,,,FST002,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst003,น๊อตเพลาหลัง บาง,,,FST003,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst004,"ปริ้นเหล็ก 5/64"" x 5/8""",,,FST004,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst005,ลูกหมากคอแฮนด์ M8,,,FST005,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst006,สกรูปีกติดแหวน  M8  x  30  x 1.25 มม.  ชุบซิงค์,,,FST006,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst007,สกรูมีปีก M8 x 1.25 x 9 x 9.20 x 21 มม.,,,FST007,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,กก.,กก.,,Real Time (automated),,,1,,
product.product_product_fst008,สกรูมีปีกติดแหวน M8 x 1.25 x 10 x 9.20 x 23 มม.,,,FST008,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,กก.,กก.,,Real Time (automated),,,1,,
product.product_product_fst009,สกรูสั่งทำ 10x23,,,FST009,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,กก.,กก.,,Real Time (automated),,,1,,
product.product_product_fst010,สกรูสั่งทำ 3 ติ่ง 10x23,,,FST010,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,กก.,กก.,,Real Time (automated),,,1,,
product.product_product_fst011,สกรูสีต่งหัวแบน 10x21,,,FST011,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,กก.,กก.,,Real Time (automated),,,1,,
product.product_product_fst012,สกรูสี่ติ้ง 10x23,,,FST012,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,กก.,กก.,,Real Time (automated),,,1,,
product.product_product_fst013,สกรูหัว R M5 x 7 ติดแหวน,,,FST013,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst014,สกรูหัวกลม 4 เขี้ยว 10x25  มีปุ้มสำสำหรับอาร์ต,,,FST014,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,กก.,กก.,,Real Time (automated),,,1,,
product.product_product_fst015,สกรูหัวกลม M8 x 35  มม. (ตราเก้าอี้),,,FST015,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst016,สกรูหัวกลมคอสี่เหลี่ยม M8x55 มม. ชุบขาว,,,FST016,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,กก.,กก.,,Real Time (automated),,,1,,
product.product_product_fst017,สกรูหัวกลมคอสี่เหลี่ยม M8x58 มม. ชุบซิงค์,,,FST017,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst018,สกรูหัวกลมแฉก M5 x 10 ชุบซิงค์,,,FST018,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst019,สกรูหัวกลมแฉก M5 x 20 ชุบซิงค์,,,FST019,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst020,สกรูหัวกลมมีเขี้ยว M8 x 1.25 x 35  มม.,,,FST020,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst021,สกรูหัวแฉก M4 x 6  มม.  ชุบซิงค์,,,FST021,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst022,สกรูหัวแฉก M5 x 7  มม.  ชุบซิงค์,,,FST022,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,กก.,กก.,,Real Time (automated),,,1,,
product.product_product_fst023,สกรูหัวแฉก M5 x 75  มม. ชุบซิงค์,,,FST023,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst024,สกรูหัวแฉก M5x12 ชุบซิงค์,,,FST024,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst025,สกรูหัวแฉก M6 x 9  มม. ชุบซิงค์,,,FST025,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst026,สกรูหัวเตเปอร์ M3 x 12  มม.  ชุบซิงค์,,,FST026,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst027,สกรูหัวเตเปอร์ M4x12  ชุบซิงค์,,,FST027,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst028,สกรูหัวเตเปอร์ M5x15  ชุบซิงค์,,,FST028,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst029,สกรูหัวแบน M8 x 1.25 x 35 มม.,,,FST029,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,กก.,กก.,,Real Time (automated),,,1,,
product.product_product_fst030,สกรูหัวร่ม M5 x 12  ชุบซิงค์,,,FST030,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst031,สกรูหัวร่ม M5 x 15 ชุบซิงค์,,,FST031,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst032,สกรูหัวร่ม M5 x 7 มม. ชุบซิงค์,,,FST032,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,กก.,กก.,,Real Time (automated),,,1,,
product.product_product_fst033,สกรูหัวร่ม M5 x 8 มม. ชุบซิงค์,,,FST033,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst034,สกรูหัวร่มแฉก M5 x 20 ชุบซิงค์,,,FST034,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst035,"สกรูหัวเหลี่ยม 3/8 ""x 3/4""  + หัวน๊อต (ดิบ)",,,FST035,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,กก.,กก.,,Real Time (automated),,,1,,
product.product_product_fst036,สกรูหัวเหลี่ยม M6 x 15  มม. ชุบซิงค์,,,FST036,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst037,สกรูหัวเหลี่ยม M6 x 30  ชุบซิงค์,,,FST037,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst038,สกรูหัวเหลี่ยม M6 x 40  มม. ชุบซิงค์,,,FST038,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst039,สกรูหัวเหลี่ยม M6 x 45 มม. ชุบซิงค์,,,FST039,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst040,สกรูหัวเหลี่ยม M6x10 มม.  ชุบซิงค์,,,FST040,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst041,สกรูหัวเหลี่ยม M6x25 มม. ชุบซิงค์,,,FST041,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst042,สกรูหัวเหลี่ยม M8  x  33  x 1.25 มม. มีปีกเกลียวครี่ง ชุบซิง,,,FST042,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,กก.,กก.,,Real Time (automated),,,1,,
product.product_product_fst043,สกรูหัวเหลี่ยม M8 x 31 x 1.25 มม. มีปีก ชุบขาว,,,FST043,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,กก.,กก.,,Real Time (automated),,,1,,
product.product_product_fst044,สกรูหัวเหลี่ยม M8 x 40  มม.  ชุบซิงค์,,,FST044,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst045,สกรูหัวเหลี่ยม M8 x 45  มม.  ชุบซิงค์,,,FST045,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst046,สกรูหัวเหลี่ยม M8 x 50  มม.  ชุบซิงค์,,,FST046,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst047,สกรูหัวเหลี่ยม M8 x 50 # 14 ชุบขาว,,,FST047,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,กก.,กก.,,Real Time (automated),,,1,,
product.product_product_fst048,สกรูหัวเหลี่ยม M8 x 55  มม. ชุบซิงค์,,,FST048,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst049,สกรูหัวเหลี่ยม M8 x 55  มม. ชุบซิงค์,,,FST049,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst050,"สกรูหัวเหลี่ยม M8 x 6"" x 1.25  มม.  ชุบซิงค์ เกลียวครี่ง",,,FST050,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst051,"สกรูหัวเหลี่ยม M8 x 7"" x 1.25  มม.  ชุบซิงค์ เกลียวครี่ง",,,FST051,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst052,"สกรูหัวเหลี่ยม M8 x 7"" x 1.25  มม.  ชุบซิงค์ เกลียวครี่ง",,,FST052,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,กก.,กก.,,Real Time (automated),,,1,,
product.product_product_fst053,"สกรูหัวเหลี่ยม M8 x 7"" x 1.25  มม.  ไม่ชุบ  เกลียวครี่ง",,,FST053,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,กก.,กก.,,Real Time (automated),,,1,,
product.product_product_fst054,สกรูหัวเหลี่ยม M8x1.25x50 มม. เกลียวครี่ง ชุบซิงค์,,,FST054,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst055,สกรูเหลี่ยมมีปีกติดแหวน M8x1.25x9 x 9.20x21 มม.,,,FST055,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,กก.,กก.,,Real Time (automated),,,1,,
product.product_product_fst056,สลักขาตั้ง MTB 5 x 13 มม.,,,FST056,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,กก.,กก.,,Real Time (automated),,,1,,
product.product_product_fst057,สลักปริงขาตั้ง MTB โต 6 x 13 x โต 5 x 5 มม.,,,FST057,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,กก.,กก.,,Real Time (automated),,,1,,
product.product_product_fst058,สลักหัวจุกรีดเกลียว M10 x 1.25 x 27.50 มม.,,,FST058,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,ตัว,ตัว,,Real Time (automated),,,1,,
product.product_product_fst059,หมุดขาติ้ง MTB 5 x 16 มม.,,,FST059,FALSE,TRUE,Stockable Product,Make to Stock,Buy,,Standard Price,,product_cat_fastener,กก.,กก.,,Real Time (automated),,,1,,
