id,account_id,reference,comment,date_due,date_invoice,invoice_line/sequence,invoice_line/account_id,invoice_line/name,invoice_line/product_id,invoice_line/quantity,invoice_line/price_unit,invoice_line/invoice_line_tax_id,invoice_line/uos_id,partner_id
account_invoice_1009139,11310 ลูกหนี้การค้าในประเทศ,978-48865,,2013-02-07,2013-02-07,90,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FOLDING รุ่น MOVE SMART 20"" MY12 สีฟ้า YS-7603",MMS20SB,1,2700,,คัน,เฮง เฮง จักรยาน
account_invoice_1009139,11310 ลูกหนี้การค้าในประเทศ,978-48865,,2013-02-07,2013-02-07,100,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW FOLDING รุ่น MOVE SMART 20"" MY12 สีชมพู YS-749",MMS20P,2,2700,,คัน,เฮง เฮง จักรยาน
account_invoice_1009140,11310 ลูกหนี้การค้าในประเทศ,978-48866,,2013-02-07,2013-02-07,10,41100 รายได้จากการขายสินค้า,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีดำ",MC320K,1,5900,,คัน,Walk-in Customers
account_invoice_1009141,11310 ลูกหนี้การค้าในประเทศ,978-48867,,2013-02-07,2013-02-07,10,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW MTB ALLOY รุ่น ULTIMATE ขนาด 26"" V2 สีดำ (YS728)",MUL26KV2,1,6000,,คัน,Walk-in Customers
account_invoice_1009141,11310 ลูกหนี้การค้าในประเทศ,978-48867,,2013-02-07,2013-02-07,20,41100 รายได้จากการขายสินค้า,"จักรยาน MEADOW MTB รุ่น POWERSHOT 24"" MY13 สีเหลือง",MPS24Y13,1,3500,,คัน,Walk-in Customers
account_invoice_1009142,11310 ลูกหนี้การค้าในประเทศ,978-48868,,2013-02-08,2013-02-08,10,41100 รายได้จากการขายสินค้า,"ตะเกียบ SPORT 26"" ไม่มีกุญแจ [200:227] สีแดง",FRK025R,50,102,,อัน,เอกชัยจักรยาน
account_invoice_1009142,11310 ลูกหนี้การค้าในประเทศ,978-48868,,2013-02-08,2013-02-08,20,41100 รายได้จากการขายสินค้า,"ตะเกียบ SPORT 26"" ไม่มีกุญแจ [200:227] สีเขียว",FRK025G,50,102,,อัน,เอกชัยจักรยาน
account_invoice_1009142,11310 ลูกหนี้การค้าในประเทศ,978-48868,,2013-02-08,2013-02-08,30,41100 รายได้จากการขายสินค้า,"ตะเกียบ SPORT 26"" ไม่มีกุญแจ [200:227] สีดำ",FRK025K,50,102,,อัน,เอกชัยจักรยาน
account_invoice_1009143,11310 ลูกหนี้การค้าในประเทศ,978-48869,,2013-02-08,2013-02-08,10,41100 รายได้จากการขายสินค้า,แฮนด์ MINI 20-24,LGH005R,950,39,,อัน,"ไพรัตน์ อินเตอร์เนชั่นแนล,บจก."
account_invoice_1009144,11310 ลูกหนี้การค้าในประเทศ,978-48870,,2013-02-08,2013-02-08,10,41100 รายได้จากการขายสินค้า,บันได 90  หัวเล็ก ดำ,PDL005,1000,20.5,,คู่,โสภณ ตัถย์วิสุทธิ์
account_invoice_1009144,11310 ลูกหนี้การค้าในประเทศ,978-48870,,2013-02-08,2013-02-08,20,41100 รายได้จากการขายสินค้า,บันได 92  หัวใหญ่ ดำ,PDL012,1000,20,,คู่,โสภณ ตัถย์วิสุทธิ์
account_invoice_1009145,11310 ลูกหนี้การค้าในประเทศ,978-48871,,2013-02-08,2013-02-08,10,41100 รายได้จากการขายสินค้า,"วงล้อเหล็ก 16"" สีน้ำเงิน ZLS-004",LGH005Y,20,50,,คู่,งี่ฮง - วรจักร
account_invoice_1009145,11310 ลูกหนี้การค้าในประเทศ,978-48871,,2013-02-08,2013-02-08,20,41100 รายได้จากการขายสินค้า,"วงล้อเหล็ก 20""*10G*28H สีมุก คละสี",RIM033M,40,83,,คู่,งี่ฮง - วรจักร
account_invoice_1009146,11310 ลูกหนี้การค้าในประเทศ,978-48872,,2013-02-08,2013-02-08,10,41100 รายได้จากการขายสินค้า,บังโคลน MTB 24 หลัง,MGD016,100,22.5,,อัน,ฮั้ว ออ โต้
account_invoice_1009146,11310 ลูกหนี้การค้าในประเทศ,978-48872,,2013-02-08,2013-02-08,20,41100 รายได้จากการขายสินค้า,ปลอกมือ 20-24 หกเหลี่ยม ดำ,GRP006,200,4.5,,คู่,ฮั้ว ออ โต้
account_invoice_1009146,11310 ลูกหนี้การค้าในประเทศ,978-48872,,2013-02-08,2013-02-08,30,41100 รายได้จากการขายสินค้า,ปลอกมือ มินิ สีชมพู,GRP009P,1,0,,คู่,ฮั้ว ออ โต้
